	Sentence	Argument
3361	 Τα σπίτια και τα ιδιωτικά αυτοκίνητά τους θάφτηκαν από ντόπιους , επειδή οι ντόπιοι ζήλευαν τους Κινέζους , που είχαν τόσο πλούτο , που θα έπρεπε να είναι δικοί τους .	1
3362	 Εάν οι Κινέζοι μετανάστες είχαν ακολουθήσει τα τοπικά έθιμα και αφομοιώθηκαν στην Ινδονησία , δεν θα θεωρούνταν ως ομάδα Κινέζων και θα μπορούσαν να μετριαστούν οι διακρίσεις .	1
3363	 Συνολικά , οι μετανάστες πρέπει να ακολουθούν τα έθιμα στη νέα χώρα , κάτι που μπορεί να τους βοηθήσει να επιβιώσουν από το πολιτισμικό σοκ νωρίτερα και να αφομοιωθούν σε μια νέα κουλτούρα . Εργαστείτε ομαδικά ή ανεξάρτητα Σήμερα , καθώς ο κόσμος μειώνεται , πρέπει να είμαστε σε θέση να συνεργαστούμε .	0
3364	 Η ομαδική εργασία είναι μια απαραίτητη ικανότητα που κάθε άτομο πρέπει να κυριαρχήσει για την επιτυχία .	0
3365	 Παρά τη σημασία της εργασίας στην ομάδα , εξακολουθώ να πιστεύω ότι η ικανότητα ανεξάρτητης εργασίας είναι πιο σημαντική .	1
3366	 Φυσικά , η αποτελεσματική συνεργασία μπορεί να κάνει τα πράγματα ευκολότερα και γρηγορότερα , αλλά σε πολλές σημαντικές περιπτώσεις όταν δεν είναι δυνατή η ομαδική εργασία , η ικανότητα εργασίας μόνη της θα βοηθήσει Το απροσδόκητο παράδειγμα είναι ότι υπάρχουν πολλές δοκιμές που δεν επιτρέπουν την ομαδική εργασία .	1
3367	 Ας φανταστούμε ότι αποδίδετε πολύ καλά όταν μπορείτε να συζητήσετε τα προβλήματα με άλλα άτομα , αλλά δεν έχετε εμπειρία να εργάζεστε μόνοι , τυποποιημένες δοκιμές όπως SAT , TOEFL μπορεί να είναι οι εφιάλτες σας .	1
3368	 Οι δοκιμές είναι μια πολύ σημαντική πτυχή της ζωής , και ακόμη η πλειονότητα των δοκιμών δεν σας επιτρέπει να εργάζεστε ομαδικά .	1
3369	 Επομένως , εάν θέλετε να επιτύχετε λαμπρά επιτεύγματα όπως το κολέγιο , οι τελικές εξετάσεις του σχολείου σας , θα πρέπει να εξετάσετε το ενδεχόμενο να μάθετε να εργάζεστε μόνοι σας .	1
3370	 Επιπλέον , η ικανότητα εργασίας μόνη σας θα σας βοηθήσει να αυξήσετε την ικανότητά σας να εργάζεστε με άλλους ανθρώπους .	1
3371	 Η ομαδική εργασία δεν σημαίνει ότι δεν χρειάζεται να βρείτε τις ιδέες σας .	1
3372	 Όλοι σε μια ομάδα πρέπει να έχουν τη δική τους γνώμη πρώτα και μετά να τις συζητήσουν με άλλα μέλη .	1
3373	 Όταν δουλεύουμε ομαδικά , εξακολουθούμε να σκεφτόμαστε μεμονωμένα γιατί ο εγκέφαλός μας δεν είναι συνδεδεμένος αλλά ξεχωριστός .	1
3374	 Όταν όλοι σε μια ομάδα μπορούν να βρουν τις δικές τους ιδέες , η εργασία στην ομάδα θα είναι σίγουρα πιο αποτελεσματική .	1
3375	 Συμπερασματικά , η συνεργασία με μια ομάδα ανθρώπων και η ατομική εργασία είναι όλα σημαντικά .	0
3376	 Και οι δύο δεξιότητες είναι απαραίτητες για μια επιτυχημένη ζωή .	0
3377	 Παρ & # 39 ; όλα αυτά , η ικανότητα να εργάζεται μόνη είναι η βάση για την ικανότητα να δουλεύει ομαδικά και παίζει σημαντικό ρόλο σε πολλές καταστάσεις . Το κάπνισμα δεν πρέπει να προσφέρεται σε εστιατόρια ή άλλους δημόσιους χώρους .	0
3378	 Το κάπνισμα φέρνει ένα άτομο απόλαυση και ανακούφιση Ωστόσο , δεν πρέπει να ενθαρρύνεται κανείς να καπνίζει καθώς το κόστος της υγείας των άλλων .	0
3379	 Σε αυτήν την περίπτωση , υποστηρίζω την ιδέα ότι το κάπνισμα πρέπει να απαγορεύεται σε εστιατόρια , καθώς και σε άλλους δημόσιους χώρους , και ότι πρέπει να υποστηρίξουμε τους νόμους των πολιτών για την απαγόρευσή του , διότι το κάπνισμα όχι μόνο βλάπτει το περιβάλλον του εστιατορίου , αλλά επιβάλλει και μια πιθανή απειλή σε άλλους » .	1
3380	 υγεία .	1
3381	 Πρώτα απ & # 39 ; όλα , αν και είναι πολύ ισχυρό για να ισχυριστεί ότι το κάπνισμα πρέπει να απαγορεύεται παντού στην κοινωνία , ένα κάπνισμα σε ένα εστιατόριο θεωρείται ότι απολαμβάνει τον χρόνο του με την άγνοια της υγείας των άλλων .	1
